"Frequency","Power"
5.18043e+09,-92.2156
5.18043e+09,-96.3656
5.18043e+09,-103.014
5.18043e+09,-91.7139
5.18043e+09,-94.7843
5.18043e+09,-93.568
5.18043e+09,-97.3461
5.18043e+09,-96.6447
5.18043e+09,-102.648
5.18043e+09,-100.05
5.18043e+09,-93.0978
5.18043e+09,-91.9535
5.18043e+09,-93.9004
5.18043e+09,-94.4561
5.18043e+09,-94.7096
5.18044e+09,-95.6424
5.18044e+09,-96.3191
5.18044e+09,-102.944
5.18044e+09,-100
5.18044e+09,-95.0947
5.18044e+09,-95.8759
5.18044e+09,-104.673
5.18044e+09,-105.512
5.18044e+09,-96.0073
5.18044e+09,-99.5706
5.18044e+09,-94.4673
5.18044e+09,-93.0748
5.18044e+09,-115.934
5.18044e+09,-98.0922
5.18044e+09,-103.322
5.18044e+09,-94.2216
5.18044e+09,-91.1267
5.18044e+09,-101.395
5.18044e+09,-90.2289
5.18045e+09,-96.2005
5.18045e+09,-103.504
5.18045e+09,-92.1501
5.18045e+09,-88.2063
5.18045e+09,-90.4643
5.18045e+09,-88.6631
5.18045e+09,-93.4315
5.18045e+09,-93.845
5.18045e+09,-90.9773
5.18045e+09,-94.7276
5.18045e+09,-101.537
5.18045e+09,-101.435
5.18045e+09,-104.582
5.18045e+09,-92.789
5.18045e+09,-89.724
5.18045e+09,-97.9656
5.18045e+09,-107.807
5.18045e+09,-94.5547
5.18045e+09,-92.8124
5.18045e+09,-98.4462
5.18046e+09,-98.1395
5.18046e+09,-103.241
5.18046e+09,-92.3677
5.18046e+09,-89.2741
5.18046e+09,-91.3461
5.18046e+09,-94.7475
5.18046e+09,-99.4029
5.18046e+09,-106.851
5.18046e+09,-95.494
5.18046e+09,-90.9771
5.18046e+09,-88.1596
5.18046e+09,-89.1175
5.18046e+09,-94.2647
5.18046e+09,-99.7972
5.18046e+09,-95.3576
5.18046e+09,-96.7164
5.18046e+09,-104.274
5.18046e+09,-96.269
5.18046e+09,-93.601
5.18047e+09,-113.33
5.18047e+09,-101.284
5.18047e+09,-95.5932
5.18047e+09,-95.9404
5.18047e+09,-113.136
5.18047e+09,-115.933
5.18047e+09,-102.24
5.18047e+09,-95.1812
5.18047e+09,-94.1127
5.18047e+09,-96.801
5.18047e+09,-106.98
5.18047e+09,-99.0268
5.18047e+09,-105.196
5.18047e+09,-104.717
5.18047e+09,-102.257
5.18047e+09,-92.5024
5.18047e+09,-90.3189
5.18047e+09,-92.0112
5.18047e+09,-95.5274
5.18047e+09,-98.3069
5.18048e+09,-91.2995
5.18048e+09,-92.0111
5.18048e+09,-94.6106
5.18048e+09,-114.551
5.18048e+09,-97.6541
5.18048e+09,-92.6707
5.18048e+09,-87.5954
5.18048e+09,-84.5659
5.18048e+09,-86.3833
5.18048e+09,-93.1718
5.18048e+09,-97.4943
5.18048e+09,-96.081
5.18048e+09,-102.033
5.18048e+09,-97.254
5.18048e+09,-96.0521
5.18048e+09,-98.5323
5.18048e+09,-98.0396
5.18048e+09,-96.4705
5.18048e+09,-96.7869
5.18049e+09,-91.7096
5.18049e+09,-97.4612
5.18049e+09,-129.322
5.18049e+09,-108.891
5.18049e+09,-96.3234
5.18049e+09,-93.7941
5.18049e+09,-103.871
5.18049e+09,-99.9985
5.18049e+09,-96.678
5.18049e+09,-100.631
5.18049e+09,-98.1745
5.18049e+09,-96.616
5.18049e+09,-96.8174
5.18049e+09,-91.1957
5.18049e+09,-98.2998
5.18049e+09,-94.3484
5.18049e+09,-94.0274
5.18049e+09,-96.5284
5.18049e+09,-91.9188
5.18049e+09,-94.9896
5.1805e+09,-99.1333
5.1805e+09,-99.243
5.1805e+09,-99.2724
5.1805e+09,-97.1848
5.1805e+09,-89.1273
5.1805e+09,-88.9798
5.1805e+09,-95.3078
5.1805e+09,-101.333
5.1805e+09,-93.9799
5.1805e+09,-88.9063
5.1805e+09,-89.0665
5.1805e+09,-104.173
5.1805e+09,-98.5213
5.1805e+09,-103.274
5.1805e+09,-94.6697
5.1805e+09,-92.9598
5.1805e+09,-103.508
5.1805e+09,-91.21
5.1805e+09,-92.3688
5.18051e+09,-88.0154
5.18051e+09,-97.0972
5.18051e+09,-90.9781
5.18051e+09,-93.3543
5.18051e+09,-99.9481
5.18051e+09,-95.7985
5.18051e+09,-99.3098
5.18051e+09,-98.5498
5.18051e+09,-102.025
5.18051e+09,-92.4336
5.18051e+09,-94.7963
5.18051e+09,-94.9563
5.18051e+09,-97.0684
5.18051e+09,-100.669
5.18051e+09,-95.6264
5.18051e+09,-95.3857
5.18051e+09,-92.0204
5.18051e+09,-90.3924
5.18051e+09,-91.3503
5.18051e+09,-89.0077
5.18052e+09,-91.8984
5.18052e+09,-89.7063
5.18052e+09,-99.9779
5.18052e+09,-103.28
5.18052e+09,-95.8791
5.18052e+09,-96.4412
5.18052e+09,-94.4221
5.18052e+09,-94.7818
5.18052e+09,-95.4977
5.18052e+09,-93.9734
5.18052e+09,-97.6643
5.18052e+09,-99.2316
5.18052e+09,-98.1387
5.18052e+09,-93.2873
5.18052e+09,-94.2686
5.18052e+09,-92.9438
5.18052e+09,-89.3917
5.18052e+09,-88.7999
5.18052e+09,-91.0662
5.18053e+09,-90.8942
5.18053e+09,-88.4089
5.18053e+09,-94.3022
5.18053e+09,-111.919
5.18053e+09,-99.1721
5.18053e+09,-93.3753
5.18053e+09,-97.9833
5.18053e+09,-104.553
5.18053e+09,-101.199
5.18053e+09,-96.3339
5.18053e+09,-93.9421
5.18053e+09,-96.8536
5.18053e+09,-97.8438
5.18053e+09,-93.7384
5.18053e+09,-91.6024
5.18053e+09,-91.4531
5.18053e+09,-96.7689
5.18053e+09,-98.5315
5.18053e+09,-104.586
5.18053e+09,-95.8813
5.18054e+09,-96.0135
5.18054e+09,-92.2941
5.18054e+09,-94.2873
5.18054e+09,-100.723
5.18054e+09,-94.2885
5.18054e+09,-101.889
5.18054e+09,-104.758
5.18054e+09,-94.2375
5.18054e+09,-94.58
5.18054e+09,-94.7898
5.18054e+09,-98.9808
5.18054e+09,-103.736
5.18054e+09,-96.3406
5.18054e+09,-93.0262
5.18054e+09,-99.7915
5.18054e+09,-92.787
5.18054e+09,-88.028
5.18054e+09,-87.605
5.18054e+09,-88.0972
5.18055e+09,-92.8695
5.18055e+09,-99.9003
5.18055e+09,-96.8774
5.18055e+09,-95.0272
5.18055e+09,-93.72
5.18055e+09,-90.1403
5.18055e+09,-97.4621
5.18055e+09,-113.662
5.18055e+09,-95.2009
5.18055e+09,-96.1171
5.18055e+09,-93.598
5.18055e+09,-87.6326
5.18055e+09,-88.2648
5.18055e+09,-94.8015
5.18055e+09,-92.2542
5.18055e+09,-98.0543
5.18055e+09,-90.7592
5.18055e+09,-91.4613
5.18055e+09,-94.0464
5.18055e+09,-93.4236
5.18056e+09,-96.1929
5.18056e+09,-91.0643
5.18056e+09,-92.6109
5.18056e+09,-102.981
5.18056e+09,-89.9996
5.18056e+09,-88.7165
5.18056e+09,-95.4948
5.18056e+09,-94.6396
5.18056e+09,-96.2072
5.18056e+09,-94.5262
5.18056e+09,-90.2144
5.18056e+09,-94.4922
5.18056e+09,-95.0183
5.18056e+09,-91.1311
5.18056e+09,-89.0696
5.18056e+09,-87.8247
5.18056e+09,-92.5555
5.18056e+09,-97.4538
5.18056e+09,-98.0191
5.18056e+09,-101.841
5.18057e+09,-106.658
5.18057e+09,-94.5163
5.18057e+09,-101.764
5.18057e+09,-91.704
5.18057e+09,-92.1247
5.18057e+09,-95.7144
5.18057e+09,-93.9445
5.18057e+09,-100.713
5.18057e+09,-102.237
5.18057e+09,-102.072
5.18057e+09,-103.205
5.18057e+09,-99.4957
5.18057e+09,-102.674
5.18057e+09,-93.2751
5.18057e+09,-98.8095
5.18057e+09,-104.182
5.18057e+09,-104.406
5.18057e+09,-93.4451
5.18057e+09,-90.6196
5.18058e+09,-88.7774
5.18058e+09,-89.765
5.18058e+09,-86.7169
5.18058e+09,-88.2941
5.18058e+09,-89.9261
5.18058e+09,-92.841
5.18058e+09,-95.115
5.18058e+09,-98.3049
5.18058e+09,-97.6168
5.18058e+09,-93.1927
5.18058e+09,-99.0491
5.18058e+09,-92.3227
5.18058e+09,-96.659
5.18058e+09,-97.6418
5.18058e+09,-103.803
5.18058e+09,-91.2091
5.18058e+09,-90.5794
5.18058e+09,-91.0954
5.18058e+09,-86.3279
5.18058e+09,-83.015
5.18059e+09,-86.6232
5.18059e+09,-100.56
5.18059e+09,-101.781
5.18059e+09,-104.739
5.18059e+09,-91.8135
5.18059e+09,-90.3534
5.18059e+09,-96.0539
5.18059e+09,-102.277
5.18059e+09,-102.151
5.18059e+09,-102.545
5.18059e+09,-99.9106
5.18059e+09,-97.8797
5.18059e+09,-97.2279
5.18059e+09,-91.9169
5.18059e+09,-89.2356
5.18059e+09,-103.189
5.18059e+09,-94.2679
5.18059e+09,-90.7138
5.18059e+09,-91.6085
5.1806e+09,-96.109
5.1806e+09,-91.2017
5.1806e+09,-87.7691
5.1806e+09,-87.8239
5.1806e+09,-97.4299
5.1806e+09,-90.2272
5.1806e+09,-88.5411
5.1806e+09,-88.4362
5.1806e+09,-90.7311
5.1806e+09,-88.1917
5.1806e+09,-89.4421
5.1806e+09,-94.507
5.1806e+09,-104.366
5.1806e+09,-93.2225
5.1806e+09,-89.3252
5.1806e+09,-89.8241
5.1806e+09,-85.4508
5.1806e+09,-84.7207
5.1806e+09,-92.8061
5.1806e+09,-95.6575
5.18061e+09,-91.3915
5.18061e+09,-96.002
5.18061e+09,-92.5582
5.18061e+09,-103.132
5.18061e+09,-89.6937
5.18061e+09,-91.6171
5.18061e+09,-92.9559
5.18061e+09,-88.7858
5.18061e+09,-89.3581
5.18061e+09,-90.9435
5.18061e+09,-92.2686
5.18061e+09,-95.8244
5.18061e+09,-100.885
5.18061e+09,-96.5607
5.18061e+09,-92.9328
5.18061e+09,-89.8434
5.18061e+09,-101.732
5.18061e+09,-93.8682
5.18061e+09,-92.6869
5.18062e+09,-88.8258
5.18062e+09,-88.8955
5.18062e+09,-87.3274
5.18062e+09,-86.2128
5.18062e+09,-87.662
5.18062e+09,-92.1152
5.18062e+09,-87.4167
5.18062e+09,-85.8286
5.18062e+09,-87.1884
5.18062e+09,-91.2285
5.18062e+09,-92.6591
5.18062e+09,-95.2693
5.18062e+09,-99.8518
5.18062e+09,-89.7788
5.18062e+09,-94.2633
5.18062e+09,-105.05
5.18062e+09,-118.73
5.18062e+09,-95.3457
5.18062e+09,-89.6124
5.18062e+09,-86.6767
5.18063e+09,-89.7392
5.18063e+09,-95.3514
5.18063e+09,-88.1002
5.18063e+09,-86.4007
5.18063e+09,-88.0748
5.18063e+09,-94.098
5.18063e+09,-108.392
5.18063e+09,-104.332
5.18063e+09,-94.0573
5.18063e+09,-97.8498
5.18063e+09,-99.1803
5.18063e+09,-97.1933
5.18063e+09,-96.4086
5.18063e+09,-95.0252
5.18063e+09,-93.1452
5.18063e+09,-91.3148
5.18063e+09,-96.6285
5.18063e+09,-103.183
5.18063e+09,-97.729
5.18064e+09,-94.0626
5.18064e+09,-99.2403
5.18064e+09,-105.483
5.18064e+09,-96.3578
5.18064e+09,-88.6763
5.18064e+09,-88.4886
5.18064e+09,-88.067
5.18064e+09,-91.1458
5.18064e+09,-93.355
5.18064e+09,-91.9912
5.18064e+09,-92.6463
5.18064e+09,-93.6248
5.18064e+09,-93.3336
5.18064e+09,-90.9156
5.18064e+09,-95.4302
5.18064e+09,-97.1178
5.18064e+09,-96.0095
5.18064e+09,-108.686
5.18064e+09,-92.606
5.18064e+09,-87.8672
5.18065e+09,-84.6637
5.18065e+09,-85.546
5.18065e+09,-91.4323
5.18065e+09,-93.9963
5.18065e+09,-84.3964
5.18065e+09,-82.7468
5.18065e+09,-87.3682
5.18065e+09,-96.8162
5.18065e+09,-108.123
5.18065e+09,-95.8969
5.18065e+09,-88.2844
5.18065e+09,-89.497
5.18065e+09,-94.9099
5.18065e+09,-92.2089
5.18065e+09,-94.7961
5.18065e+09,-115.947
5.18065e+09,-90.6575
5.18065e+09,-85.5927
5.18065e+09,-89.312
5.18066e+09,-91.1674
5.18066e+09,-90.6833
5.18066e+09,-91.2739
5.18066e+09,-92.2682
5.18066e+09,-96.9399
5.18066e+09,-88.2169
5.18066e+09,-86.1032
5.18066e+09,-86.4402
5.18066e+09,-86.1199
5.18066e+09,-89.3967
5.18066e+09,-86.9726
5.18066e+09,-86.9803
5.18066e+09,-96.9689
5.18066e+09,-93.4775
5.18066e+09,-100.544
5.18066e+09,-112.133
5.18066e+09,-90.3877
5.18066e+09,-87.539
5.18066e+09,-99.6938
5.18066e+09,-86.3245
5.18067e+09,-83.1814
5.18067e+09,-85.9627
5.18067e+09,-88.24
5.18067e+09,-88.3977
5.18067e+09,-86.0283
5.18067e+09,-91.5627
5.18067e+09,-100.851
5.18067e+09,-102.992
5.18067e+09,-95.0462
5.18067e+09,-90.4084
5.18067e+09,-90.2908
5.18067e+09,-87.5795
5.18067e+09,-90.2063
5.18067e+09,-97.0974
5.18067e+09,-90.0568
5.18067e+09,-99.552
5.18067e+09,-97.446
5.18067e+09,-98.6141
5.18067e+09,-95.9057
5.18068e+09,-101.436
5.18068e+09,-92.5977
5.18068e+09,-91.1255
5.18068e+09,-91.7059
5.18068e+09,-108.147
5.18068e+09,-89.1468
5.18068e+09,-87.3532
5.18068e+09,-89.3511
5.18068e+09,-90.8486
5.18068e+09,-89.9813
5.18068e+09,-82.5117
5.18068e+09,-82.0385
5.18068e+09,-90.3201
5.18068e+09,-97.343
5.18068e+09,-90.0811
5.18068e+09,-89.0517
5.18068e+09,-88.4238
5.18068e+09,-87.136
5.18068e+09,-92.2988
5.18068e+09,-92.7103
5.18069e+09,-96.7941
5.18069e+09,-94.7575
5.18069e+09,-88.2915
5.18069e+09,-86.6253
5.18069e+09,-90.0874
5.18069e+09,-97.813
5.18069e+09,-90.6778
5.18069e+09,-88.5414
5.18069e+09,-96.3985
5.18069e+09,-96.033
5.18069e+09,-90.0593
5.18069e+09,-85.2813
5.18069e+09,-82.7149
5.18069e+09,-84.5179
5.18069e+09,-96.341
5.18069e+09,-90.9241
5.18069e+09,-89.5484
5.18069e+09,-87.415
5.18069e+09,-86.1156
5.1807e+09,-83.9707
5.1807e+09,-84.787
5.1807e+09,-89.9825
5.1807e+09,-93.7171
5.1807e+09,-90.2125
5.1807e+09,-91.382
5.1807e+09,-84.9182
5.1807e+09,-88.1594
5.1807e+09,-89.4669
5.1807e+09,-87.8428
5.1807e+09,-88.1614
5.1807e+09,-90.8365
5.1807e+09,-86.7235
5.1807e+09,-90.8784
5.1807e+09,-89.4239
5.1807e+09,-100.209
5.1807e+09,-97.4832
5.1807e+09,-89.1491
5.1807e+09,-86.9626
5.1807e+09,-83.9836
5.18071e+09,-92.2563
5.18071e+09,-97.1565
5.18071e+09,-91.7289
5.18071e+09,-98.9477
5.18071e+09,-94.7373
5.18071e+09,-87.7386
5.18071e+09,-86.7483
5.18071e+09,-85.6236
5.18071e+09,-88.6643
5.18071e+09,-109.525
5.18071e+09,-84.7406
5.18071e+09,-80.1176
5.18071e+09,-81.6786
5.18071e+09,-85.2085
5.18071e+09,-89.7906
5.18071e+09,-89.4321
5.18071e+09,-89.2909
5.18071e+09,-91.1364
5.18071e+09,-86.518
5.18072e+09,-91.8924
5.18072e+09,-106.183
5.18072e+09,-98.8554
5.18072e+09,-91.4083
5.18072e+09,-88.1061
5.18072e+09,-86.4129
5.18072e+09,-86.9766
5.18072e+09,-91.4919
5.18072e+09,-93.5045
5.18072e+09,-91.371
5.18072e+09,-88.6942
5.18072e+09,-96.0135
5.18072e+09,-88.0608
5.18072e+09,-100.664
5.18072e+09,-91.0107
5.18072e+09,-91.8709
5.18072e+09,-83.1502
5.18072e+09,-82.6585
5.18072e+09,-85.1522
5.18072e+09,-86.4043
5.18073e+09,-96.8747
5.18073e+09,-96.862
5.18073e+09,-90.6259
5.18073e+09,-87.0415
5.18073e+09,-86.2358
5.18073e+09,-95.5924
5.18073e+09,-86.6189
5.18073e+09,-86.2542
5.18073e+09,-93.6977
5.18073e+09,-85.8524
5.18073e+09,-81.8564
5.18073e+09,-87.558
5.18073e+09,-89.8272
5.18073e+09,-97.8929
5.18073e+09,-92.7339
5.18073e+09,-93.8519
5.18073e+09,-90.0737
5.18073e+09,-86.6028
5.18073e+09,-88.918
5.18073e+09,-97.6448
5.18074e+09,-101.775
5.18074e+09,-98.4477
5.18074e+09,-93.788
5.18074e+09,-88.6216
5.18074e+09,-85.4935
5.18074e+09,-87.6931
5.18074e+09,-94.7742
5.18074e+09,-92.2508
5.18074e+09,-89.5426
5.18074e+09,-84.1705
5.18074e+09,-89.9169
5.18074e+09,-88.7075
5.18074e+09,-88.5966
5.18074e+09,-92.7711
5.18074e+09,-111.138
5.18074e+09,-89.1858
5.18074e+09,-84.4714
5.18074e+09,-89.851
5.18074e+09,-88.4681
5.18075e+09,-88.7586
5.18075e+09,-88.8811
5.18075e+09,-86.8189
5.18075e+09,-94.2096
5.18075e+09,-91.1878
5.18075e+09,-88.349
5.18075e+09,-83.4709
5.18075e+09,-86.4945
5.18075e+09,-95.8237
5.18075e+09,-92.2851
5.18075e+09,-92.2885
5.18075e+09,-98.0355
5.18075e+09,-95.4804
5.18075e+09,-104.215
5.18075e+09,-92.0863
5.18075e+09,-87.6473
5.18075e+09,-85.7486
5.18075e+09,-87.9853
5.18075e+09,-88.983
5.18075e+09,-84.5473
5.18076e+09,-84.2282
5.18076e+09,-84.1287
5.18076e+09,-88.3353
5.18076e+09,-94.3838
5.18076e+09,-95.0022
5.18076e+09,-87.2112
5.18076e+09,-87.4507
5.18076e+09,-93.5624
5.18076e+09,-91.4593
5.18076e+09,-90.1722
5.18076e+09,-100.682
5.18076e+09,-94.3982
5.18076e+09,-85.2417
5.18076e+09,-83.0555
5.18076e+09,-87.8864
5.18076e+09,-92.9248
5.18076e+09,-89.8011
5.18076e+09,-83.9796
5.18076e+09,-82.4061
5.18077e+09,-85.1684
5.18077e+09,-89.4245
5.18077e+09,-90.6801
5.18077e+09,-89.9011
5.18077e+09,-85.8442
5.18077e+09,-87.1993
5.18077e+09,-89.4891
5.18077e+09,-91.9111
5.18077e+09,-91.1877
5.18077e+09,-92.444
5.18077e+09,-92.9809
5.18077e+09,-91.7359
5.18077e+09,-92.7011
5.18077e+09,-86.085
5.18077e+09,-92.78
5.18077e+09,-91.7579
5.18077e+09,-95.314
5.18077e+09,-90.0805
5.18077e+09,-93.8339
5.18077e+09,-92.2744
5.18078e+09,-86.9001
5.18078e+09,-106.709
5.18078e+09,-82.6068
5.18078e+09,-80.7319
5.18078e+09,-83.6101
5.18078e+09,-87.449
5.18078e+09,-87.1183
5.18078e+09,-84.0188
5.18078e+09,-83.7082
5.18078e+09,-87.1547
5.18078e+09,-80.9735
5.18078e+09,-85.8119
5.18078e+09,-88.4899
5.18078e+09,-88.5531
5.18078e+09,-96.0705
5.18078e+09,-86.1703
5.18078e+09,-88.8217
5.18078e+09,-87.1765
5.18078e+09,-86.401
5.18079e+09,-87.5964
5.18079e+09,-84.1876
5.18079e+09,-92.2163
5.18079e+09,-98.6185
5.18079e+09,-97.491
5.18079e+09,-91.703
5.18079e+09,-87.5266
5.18079e+09,-96.862
5.18079e+09,-87.2318
5.18079e+09,-85.1502
5.18079e+09,-86.3111
5.18079e+09,-90.5233
5.18079e+09,-90.5036
5.18079e+09,-89.0059
5.18079e+09,-83.2742
5.18079e+09,-84.1916
5.18079e+09,-87.1209
5.18079e+09,-99.0155
5.18079e+09,-96.3227
5.18079e+09,-89.689
5.1808e+09,-93.6595
5.1808e+09,-86.7928
5.1808e+09,-87.4662
5.1808e+09,-92.7391
5.1808e+09,-99.9237
5.1808e+09,-83.7987
5.1808e+09,-83.7319
5.1808e+09,-88.827
5.1808e+09,-97.6513
5.1808e+09,-87.3479
5.1808e+09,-87.6149
5.1808e+09,-90.7178
5.1808e+09,-86.4981
5.1808e+09,-86.0201
5.1808e+09,-88.2974
5.1808e+09,-90.7944
5.1808e+09,-88.803
5.1808e+09,-88.1269
5.1808e+09,-97.8282
5.18081e+09,-89.2518
5.18081e+09,-82.5966
5.18081e+09,-85.3502
5.18081e+09,-85.6866
5.18081e+09,-83.7222
5.18081e+09,-89.1078
5.18081e+09,-85.7404
5.18081e+09,-84.4671
5.18081e+09,-87.3082
5.18081e+09,-84.4549
5.18081e+09,-81.3343
5.18081e+09,-90.9479
5.18081e+09,-95.8388
5.18081e+09,-92.6111
5.18081e+09,-97.8983
5.18081e+09,-85.6804
5.18081e+09,-86.045
5.18081e+09,-89.0581
5.18081e+09,-90.5866
5.18081e+09,-98.9267
5.18082e+09,-85.8699
5.18082e+09,-83.4063
5.18082e+09,-84.9953
5.18082e+09,-87.4116
5.18082e+09,-88.6877
5.18082e+09,-84.3036
5.18082e+09,-84.9504
5.18082e+09,-87.92
5.18082e+09,-83.7479
5.18082e+09,-90.9693
5.18082e+09,-89.5776
5.18082e+09,-83.3018
5.18082e+09,-79.2622
5.18082e+09,-78.547
5.18082e+09,-86.4091
5.18082e+09,-90.4818
5.18082e+09,-87.8052
5.18082e+09,-85.6352
5.18082e+09,-83.0827
5.18083e+09,-86.506
5.18083e+09,-99.9673
5.18083e+09,-89.6493
5.18083e+09,-82.6642
5.18083e+09,-83.383
5.18083e+09,-93.6782
5.18083e+09,-89.4558
5.18083e+09,-84.2102
5.18083e+09,-81.7891
5.18083e+09,-85.4851
5.18083e+09,-93.2702
5.18083e+09,-87.6925
5.18083e+09,-88.166
5.18083e+09,-97.3746
5.18083e+09,-84.5459
5.18083e+09,-89.8505
5.18083e+09,-93.8567
5.18083e+09,-90.9277
5.18083e+09,-89.2187
5.18083e+09,-95.2343
5.18084e+09,-82.144
5.18084e+09,-90.2673
5.18084e+09,-91.4546
5.18084e+09,-89.971
5.18084e+09,-86.9202
5.18084e+09,-93.916
5.18084e+09,-90.7485
5.18084e+09,-84.0041
5.18084e+09,-84.0375
5.18084e+09,-88.3262
5.18084e+09,-96.8757
5.18084e+09,-90.702
5.18084e+09,-89.7038
5.18084e+09,-94.0249
5.18084e+09,-97.706
5.18084e+09,-88.2796
5.18084e+09,-88.0142
5.18084e+09,-88.1204
5.18084e+09,-84.275
5.18085e+09,-95.9467
5.18085e+09,-87.3329
5.18085e+09,-96.779
5.18085e+09,-90.4755
5.18085e+09,-95.3304
